157.46.160.179 - - [21/Jun/2025:01:01:28 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:30 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35531 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:32 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 301 3731 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
157.46.160.179 - - [21/Jun/2025:01:01:34 +0500] "GET /?gad_campaignid=22678990791&gb=1&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpIQIxuEXIfGSt1CarlolZJ8SeG5XB8wn0ez6xwmtJjXXeogOX-97HMaAhQIEALw_wcB HTTP/1.1" 200 35532 "-" "Mozilla/5.0 (Linux; Android 11; Redmi Note 9 Pro Max Build/RKQ1.200826.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/137.0.7151.115 Mobile Safari/537.36 (Mobile; afma-sdk-a-v250505999.244410000.1)"
176.9.65.136 - - [21/Jun/2025:01:02:08 +0500] "POST /wp-cron.php?doing_wp_cron=1750449728.7932090759277343750000 HTTP/1.1" 200 3488 "-" "WordPress/6.8.1; https://starmakerwm.com"
103.166.177.76 - - [21/Jun/2025:21:59:14 +0500] "POST /xmlrpc.php HTTP/1.1" 301 499 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
103.166.177.76 - - [21/Jun/2025:21:59:15 +0500] "GET /xmlrpc.php HTTP/1.1" 301 3291 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
103.166.177.76 - - [21/Jun/2025:21:59:17 +0500] "GET /xmlrpc.php HTTP/1.1" 404 3319 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
161.82.200.37 - - [21/Jun/2025:21:59:50 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.93 Safari/537.36"
43.152.72.244 - - [21/Jun/2025:21:59:50 +0500] "GET / HTTP/1.1" 301 442 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
161.82.200.37 - - [21/Jun/2025:21:59:51 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.93 Safari/537.36"
43.152.72.244 - - [21/Jun/2025:21:59:52 +0500] "GET / HTTP/1.1" 301 3689 "http://starmakerwm.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
43.152.72.244 - - [21/Jun/2025:21:59:54 +0500] "GET / HTTP/1.1" 404 3720 "https://starmakerwm.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
192.99.16.182 - - [21/Jun/2025:22:02:20 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:127.0) Gecko/20100101 Firefox/127.0"
192.99.16.182 - - [21/Jun/2025:22:02:20 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:127.0) Gecko/20100101 Firefox/127.0"
199.250.206.198 - - [21/Jun/2025:22:03:07 +0500] "GET /wp-login.php HTTP/1.1" 301 3029 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
199.250.206.198 - - [21/Jun/2025:22:03:07 +0500] "GET /wp-login.php HTTP/1.1" 404 3038 "https://starmakerwm.com/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
199.250.206.198 - - [21/Jun/2025:22:03:08 +0500] "GET /wp-login.php HTTP/1.1" 404 3038 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
199.250.206.198 - - [21/Jun/2025:22:03:09 +0500] "POST /wp-login.php HTTP/1.1" 404 3036 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
57.141.0.13 - - [21/Jun/2025:22:03:11 +0500] "GET /privacy-policy/ HTTP/2.0" 301 371 "-" "meta-externalagent/1.1 (+https://developers.facebook.com/docs/sharing/webmasters/crawler)"
195.78.67.17 - - [21/Jun/2025:22:04:48 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.93 Safari/537.36"
195.78.67.17 - - [21/Jun/2025:22:04:49 +0500] "GET /xmlrpc.php HTTP/2.0" 404 395 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.93 Safari/537.36"
152.53.33.144 - - [21/Jun/2025:22:07:21 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14.5) AppleWebKit/618.3.5 (KHTML, like Gecko) Version/17.4 Safari/618.3.5"
152.53.33.144 - - [21/Jun/2025:22:07:21 +0500] "GET /xmlrpc.php HTTP/2.0" 403 283 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 14.5) AppleWebKit/618.3.5 (KHTML, like Gecko) Version/17.4 Safari/618.3.5"
144.91.88.83 - - [21/Jun/2025:22:09:49 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.199 Safari/537.36 Edg/114.0.1823.67"
144.91.88.83 - - [21/Jun/2025:22:09:49 +0500] "GET /xmlrpc.php HTTP/2.0" 403 283 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.199 Safari/537.36 Edg/114.0.1823.67"
3.79.66.100 - - [21/Jun/2025:22:15:38 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0"
3.79.66.100 - - [21/Jun/2025:22:15:38 +0500] "GET /xmlrpc.php HTTP/2.0" 403 283 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0"
3.79.66.100 - - [21/Jun/2025:22:15:39 +0500] "POST /wp-login.php HTTP/2.0" 403 283 "https://www.starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:128.0) Gecko/20100101 Firefox/128.0"
62.171.140.81 - - [21/Jun/2025:22:18:21 +0500] "GET /wp-login.php HTTP/1.1" 301 3030 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
62.171.140.81 - - [21/Jun/2025:22:18:22 +0500] "GET /wp-login.php HTTP/1.1" 403 2920 "https://starmakerwm.com/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
62.171.140.81 - - [21/Jun/2025:22:18:22 +0500] "GET /wp-login.php HTTP/1.1" 403 2920 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
62.171.140.81 - - [21/Jun/2025:22:18:22 +0500] "POST /wp-login.php HTTP/1.1" 403 2922 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
147.45.136.104 - - [21/Jun/2025:22:22:32 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
147.45.136.104 - - [21/Jun/2025:22:22:32 +0500] "GET /xmlrpc.php HTTP/2.0" 403 283 "https://starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
147.45.136.104 - - [21/Jun/2025:22:22:32 +0500] "POST /wp-login.php HTTP/2.0" 403 283 "https://www.starmakerwm.com" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:126.0) Gecko/20100101 Firefox/126.0"
109.110.188.3 - - [21/Jun/2025:22:25:59 +0500] "POST /xmlrpc.php HTTP/2.0" 301 360 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
109.110.188.3 - - [21/Jun/2025:22:26:01 +0500] "GET /xmlrpc.php HTTP/2.0" 403 283 "https://starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36 Edg/126.0.0.0"
109.110.188.3 - - [21/Jun/2025:22:26:01 +0500] "POST /wp-login.php HTTP/2.0" 403 283 "https://www.starmakerwm.com" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.5672.93 Safari/537.36"
184.168.126.130 - - [21/Jun/2025:22:27:47 +0500] "POST /xmlrpc.php HTTP/1.1" 301 499 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:92.0) Gecko/20100101 Firefox/92.0"
184.168.126.130 - - [21/Jun/2025:22:27:48 +0500] "GET /xmlrpc.php HTTP/1.1" 301 3291 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:92.0) Gecko/20100101 Firefox/92.0"
184.168.126.130 - - [21/Jun/2025:22:27:49 +0500] "GET /xmlrpc.php HTTP/1.1" 403 3202 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:92.0) Gecko/20100101 Firefox/92.0"
186.64.118.70 - - [21/Jun/2025:22:34:31 +0500] "GET /wp-login.php HTTP/1.1" 301 3029 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
186.64.118.70 - - [21/Jun/2025:22:34:33 +0500] "GET /wp-login.php HTTP/1.1" 403 2921 "https://starmakerwm.com/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
186.64.118.70 - - [21/Jun/2025:22:34:34 +0500] "GET /wp-login.php HTTP/1.1" 403 2921 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
186.64.118.70 - - [21/Jun/2025:22:34:35 +0500] "POST /wp-login.php HTTP/1.1" 403 2921 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
223.123.108.238 - - [21/Jun/2025:22:42:19 +0500] "GET / HTTP/2.0" 403 286 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
223.123.108.238 - - [21/Jun/2025:22:42:20 +0500] "GET /favicon.ico HTTP/2.0" 403 250 "https://www.starmakerwm.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
132.232.165.4 - - [21/Jun/2025:22:53:10 +0500] "GET / HTTP/1.1" 301 450 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
132.232.165.4 - - [21/Jun/2025:22:53:14 +0500] "GET / HTTP/1.1" 403 3605 "http://www.starmakerwm.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
3.82.34.38 - - [21/Jun/2025:22:54:16 +0500] "POST /xmlrpc.php HTTP/1.1" 301 499 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:49.0) Gecko/20100101 Firefox/49.0"
3.82.34.38 - - [21/Jun/2025:22:54:17 +0500] "GET /xmlrpc.php HTTP/1.1" 301 3292 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:49.0) Gecko/20100101 Firefox/49.0"
3.82.34.38 - - [21/Jun/2025:22:54:17 +0500] "GET /xmlrpc.php HTTP/1.1" 403 3202 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:49.0) Gecko/20100101 Firefox/49.0"
69.171.230.7 - - [21/Jun/2025:22:54:40 +0500] "GET /robots.txt HTTP/2.0" 403 286 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
199.250.206.198 - - [21/Jun/2025:23:05:43 +0500] "GET /wp-login.php HTTP/1.1" 301 3030 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
199.250.206.198 - - [21/Jun/2025:23:05:43 +0500] "GET /wp-login.php HTTP/1.1" 403 2921 "https://starmakerwm.com/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
199.250.206.198 - - [21/Jun/2025:23:05:44 +0500] "GET /wp-login.php HTTP/1.1" 403 2920 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
199.250.206.198 - - [21/Jun/2025:23:05:44 +0500] "POST /wp-login.php HTTP/1.1" 403 2922 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
182.190.196.221 - - [21/Jun/2025:23:17:40 +0500] "GET / HTTP/2.0" 403 286 "https://www.starmakerwm.com:2083/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
182.190.196.221 - - [21/Jun/2025:23:17:40 +0500] "GET /favicon.ico HTTP/2.0" 403 227 "https://www.starmakerwm.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
209.141.33.68 - - [21/Jun/2025:23:18:01 +0500] "GET /wp-login.php HTTP/1.1" 301 3114 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
209.141.33.68 - - [21/Jun/2025:23:19:18 +0500] "GET /wp-login.php HTTP/1.1" 403 3007 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
170.106.192.208 - - [21/Jun/2025:23:19:22 +0500] "GET / HTTP/1.1" 301 450 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
170.106.192.208 - - [21/Jun/2025:23:19:24 +0500] "GET / HTTP/1.1" 403 3603 "http://www.starmakerwm.com" "Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"
44.206.9.194 - - [21/Jun/2025:23:21:41 +0500] "GET /wp-login.php HTTP/1.1" 301 3030 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
44.206.9.194 - - [21/Jun/2025:23:21:42 +0500] "GET /wp-login.php HTTP/1.1" 403 2920 "https://starmakerwm.com/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
44.206.9.194 - - [21/Jun/2025:23:21:42 +0500] "GET /wp-login.php HTTP/1.1" 403 2922 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
44.206.9.194 - - [21/Jun/2025:23:21:43 +0500] "POST /wp-login.php HTTP/1.1" 403 2922 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
198.98.62.72 - - [21/Jun/2025:23:22:54 +0500] "GET /wp-login.php HTTP/1.1" 301 3114 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
198.98.62.72 - - [21/Jun/2025:23:23:52 +0500] "GET /wp-login.php HTTP/1.1" 403 3006 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
86.48.1.121 - - [21/Jun/2025:23:24:37 +0500] "POST /xmlrpc.php HTTP/1.1" 301 499 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0"
86.48.1.121 - - [21/Jun/2025:23:24:37 +0500] "GET /xmlrpc.php HTTP/1.1" 301 3291 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0"
86.48.1.121 - - [21/Jun/2025:23:24:37 +0500] "GET /xmlrpc.php HTTP/1.1" 403 3202 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:82.0) Gecko/20100101 Firefox/82.0"
198.98.61.192 - - [21/Jun/2025:23:25:05 +0500] "GET /wp-login.php HTTP/1.1" 301 3116 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
198.98.61.192 - - [21/Jun/2025:23:25:52 +0500] "GET /wp-login.php HTTP/1.1" 403 3006 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
101.251.238.173 - - [21/Jun/2025:23:35:20 +0500] "GET / HTTP/1.1" 301 423 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"
194.233.65.45 - - [21/Jun/2025:23:37:50 +0500] "GET /wp-login.php HTTP/1.1" 301 3030 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
194.233.65.45 - - [21/Jun/2025:23:37:50 +0500] "GET /wp-login.php HTTP/1.1" 403 2922 "https://starmakerwm.com/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
194.233.65.45 - - [21/Jun/2025:23:37:51 +0500] "GET /wp-login.php HTTP/1.1" 403 2921 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
194.233.65.45 - - [21/Jun/2025:23:37:52 +0500] "POST /wp-login.php HTTP/1.1" 403 2920 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
106.216.232.122 - - [21/Jun/2025:23:38:35 +0500] "GET /?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLAEtksMS_pqzQdaHIHu4sKEAQEe_mX5hZ6A7vggFcSX2HQMAechRYaAtrkEALw_wcB HTTP/2.0" 403 286 "-" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
106.216.232.122 - - [21/Jun/2025:23:38:36 +0500] "GET /favicon.ico HTTP/2.0" 403 250 "https://www.starmakerwm.com/?gad_campaignid=22678990791&gclid=Cj0KCQjwjdTCBhCLARIsAEu8bpLAEtksMS_pqzQdaHIHu4sKEAQEe_mX5hZ6A7vggFcSX2HQMAechRYaAtrkEALw_wcB" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Mobile Safari/537.36"
91.84.87.137 - - [21/Jun/2025:23:43:03 +0500] "GET / HTTP/2.0" 403 283 "-" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
91.84.87.137 - - [21/Jun/2025:23:43:03 +0500] "GET /js/twint_ch.js HTTP/2.0" 403 227 "-" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
91.84.87.137 - - [21/Jun/2025:23:43:03 +0500] "GET /js/lkk_ch.js HTTP/2.0" 403 227 "-" "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36"
185.183.208.123 - - [21/Jun/2025:23:51:58 +0500] "POST /xmlrpc.php HTTP/1.1" 301 499 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0"
185.183.208.123 - - [21/Jun/2025:23:51:58 +0500] "GET /xmlrpc.php HTTP/1.1" 301 3291 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0"
185.183.208.123 - - [21/Jun/2025:23:51:58 +0500] "GET /xmlrpc.php HTTP/1.1" 403 3202 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:73.0) Gecko/20100101 Firefox/73.0"
17.241.227.15 - - [21/Jun/2025:23:53:52 +0500] "GET /food-gallery/ HTTP/1.1" 301 3696 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.174 - - [21/Jun/2025:23:53:53 +0500] "GET /food-gallery/ HTTP/1.1" 403 3584 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.174 - - [21/Jun/2025:23:53:53 +0500] "GET /robots.txt HTTP/1.1" 403 368 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.174 - - [21/Jun/2025:23:53:54 +0500] "GET /robots.txt HTTP/1.1" 403 368 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.174 - - [21/Jun/2025:23:53:54 +0500] "GET /robots.txt HTTP/1.1" 403 368 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.174 - - [21/Jun/2025:23:53:55 +0500] "GET /robots.txt HTTP/1.1" 403 368 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.174 - - [21/Jun/2025:23:53:55 +0500] "GET /robots.txt HTTP/1.1" 403 368 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.174 - - [21/Jun/2025:23:53:56 +0500] "GET /robots.txt HTTP/1.1" 403 368 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
17.241.75.174 - - [21/Jun/2025:23:53:56 +0500] "GET /robots.txt HTTP/1.1" 403 368 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Safari/605.1.15 (Applebot/0.1; +http://www.apple.com/go/applebot)"
103.124.172.22 - - [21/Jun/2025:23:54:05 +0500] "GET /wp-login.php HTTP/1.1" 301 3029 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
103.124.172.22 - - [21/Jun/2025:23:54:07 +0500] "GET /wp-login.php HTTP/1.1" 403 2921 "https://starmakerwm.com/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:85.0) Gecko/20100101 Firefox/91.0"
